,0
14849,1
14850,1
14851,0
14852,0
14853,1
14854,1
14855,1
14856,1
14857,0
14858,0
14859,0
14860,1
14861,1
14862,0
14863,1
14864,0
14865,1
14866,0
14867,0
14868,1
14869,0
14870,1
14871,0
14872,1
14873,0
14874,0
14875,0
14876,0
14877,1
14878,1
14879,0
14880,0
14881,1
14882,0
14883,1
14884,0
14885,1
14886,1
14887,0
14888,0
14889,1
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,1
14898,1
14899,1
14900,1
14901,0
14902,0
14903,1
14904,1
14905,0
14906,0
14907,1
14908,1
14909,1
14910,0
14911,1
14912,0
14913,1
14914,1
14915,1
14916,1
14917,1
14918,1
14919,0
14920,1
14921,0
14922,1
14923,1
14924,1
14925,0
14926,1
14927,0
14928,1
14929,0
14930,0
14931,1
14932,1
14933,0
14934,1
14935,1
14936,0
14937,1
14938,1
14939,0
14940,1
14941,1
14942,1
14943,1
14944,1
14945,1
14946,1
14947,0
14948,1
14949,0
14950,0
14951,1
14952,0
14953,0
14954,0
14955,0
14956,0
14957,0
14958,1
14959,1
14960,1
14961,0
14962,0
14963,0
14964,1
14965,1
14966,0
14967,0
14968,1
14969,1
14970,1
14971,0
14972,0
14973,0
14974,1
14975,0
14976,0
14977,1
14978,0
14979,1
14980,0
14981,1
14982,1
14983,1
14984,0
14985,1
14986,1
14987,1
14988,0
14989,1
14990,0
14991,1
14992,1
14993,1
14994,0
14995,1
14996,0
14997,0
14998,1
14999,1
15000,0
15001,1
15002,0
15003,1
15004,0
15005,0
15006,1
15007,0
15008,0
15009,1
15010,0
15011,0
15012,0
15013,0
15014,0
15015,0
15016,1
15017,1
15018,1
15019,0
15020,1
15021,1
15022,0
15023,1
15024,1
15025,0
15026,0
15027,1
15028,0
15029,1
15030,1
15031,0
15032,0
15033,0
15034,0
15035,1
15036,1
15037,0
15038,0
15039,0
15040,0
15041,1
15042,1
15043,1
15044,1
15045,0
15046,1
15047,0
15048,0
15049,0
15050,0
15051,0
15052,1
15053,0
15054,1
15055,0
15056,1
15057,1
15058,1
15059,0
15060,0
15061,0
15062,0
15063,0
15064,1
15065,1
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,1
15076,1
15077,0
15078,0
15079,1
15080,0
15081,1
15082,1
15083,1
15084,0
15085,0
15086,0
15087,1
15088,0
15089,1
15090,0
15091,1
15092,1
15093,1
15094,0
15095,1
15096,1
15097,1
15098,1
15099,0
15100,1
15101,0
15102,1
15103,1
15104,0
15105,0
15106,0
15107,0
15108,0
15109,0
15110,1
15111,0
15112,1
15113,1
15114,1
15115,1
15116,1
15117,1
15118,0
15119,0
15120,1
15121,1
15122,0
15123,1
15124,0
15125,0
15126,1
15127,0
15128,1
15129,1
15130,1
15131,0
15132,0
15133,0
15134,0
15135,1
15136,0
15137,1
15138,1
15139,1
15140,0
15141,0
15142,1
15143,0
15144,0
15145,1
15146,0
15147,1
15148,0
15149,0
15150,1
15151,1
15152,1
15153,1
15154,1
15155,1
15156,0
15157,1
15158,1
15159,1
15160,0
15161,1
15162,0
15163,0
15164,0
15165,1
15166,0
15167,1
15168,0
15169,1
15170,1
15171,0
15172,1
15173,0
15174,0
15175,1
15176,0
15177,1
15178,0
15179,1
15180,0
15181,1
15182,0
15183,0
15184,1
15185,1
15186,1
15187,0
15188,0
15189,0
15190,1
15191,1
15192,0
15193,1
15194,1
15195,0
15196,0
15197,1
15198,1
15199,0
15200,1
15201,1
15202,0
15203,1
15204,1
15205,1
15206,1
15207,1
15208,1
15209,1
15210,0
15211,1
15212,1
15213,1
15214,1
15215,0
15216,1
15217,0
15218,1
15219,1
15220,1
15221,0
15222,1
15223,1
15224,0
15225,0
15226,0
15227,1
15228,1
15229,0
15230,0
15231,1
15232,1
15233,1
15234,1
15235,0
15236,0
15237,1
15238,1
15239,0
15240,1
15241,1
15242,1
15243,0
15244,0
15245,1
15246,0
15247,0
15248,1
15249,1
15250,0
15251,1
15252,0
15253,0
15254,0
15255,0
15256,1
15257,0
15258,0
15259,0
15260,1
15261,0
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,1
15271,0
15272,0
15273,0
15274,0
15275,1
15276,1
15277,0
15278,0
15279,0
15280,1
15281,0
15282,0
15283,0
15284,1
15285,0
15286,0
15287,0
15288,0
15289,0
15290,0
15291,0
15292,1
15293,0
15294,0
15295,1
15296,1
15297,0
15298,0
15299,0
15300,0
15301,1
15302,0
15303,1
15304,1
15305,1
15306,1
15307,0
15308,0
15309,0
15310,1
15311,0
15312,1
15313,1
15314,0
15315,1
15316,0
15317,0
15318,1
15319,0
15320,0
15321,1
15322,0
15323,0
15324,0
15325,0
15326,0
15327,1
15328,0
15329,1
15330,1
15331,1
15332,0
15333,0
15334,0
15335,0
15336,0
15337,0
15338,0
15339,1
15340,1
15341,0
15342,0
15343,1
15344,0
15345,0
15346,0
15347,0
15348,1
15349,1
15350,1
15351,0
15352,0
15353,1
15354,0
15355,0
15356,1
15357,0
15358,0
15359,1
15360,0
15361,0
15362,0
15363,0
15364,1
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,1
15376,0
15377,0
15378,0
15379,1
15380,1
15381,0
15382,0
15383,1
15384,0
15385,0
15386,1
15387,1
15388,1
15389,0
15390,0
15391,0
15392,1
15393,0
15394,0
15395,1
15396,1
15397,0
15398,1
15399,1
15400,0
15401,1
15402,1
15403,0
15404,0
15405,0
15406,1
15407,0
15408,1
15409,1
15410,1
15411,1
15412,1
15413,1
15414,0
15415,0
15416,0
15417,0
15418,0
15419,0
15420,0
15421,0
15422,1
15423,0
15424,1
15425,1
15426,1
15427,1
15428,1
15429,0
15430,0
15431,1
15432,1
15433,1
15434,1
15435,0
15436,0
15437,0
15438,1
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,1
15446,1
15447,1
15448,1
15449,1
15450,1
15451,1
15452,1
15453,0
15454,1
15455,0
15456,1
15457,1
15458,1
15459,0
15460,0
15461,1
15462,0
15463,1
15464,0
15465,1
15466,0
15467,1
15468,0
15469,0
15470,0
15471,0
15472,1
15473,1
15474,0
15475,1
15476,0
15477,1
15478,0
15479,1
15480,1
15481,0
15482,1
15483,1
15484,0
15485,0
15486,1
15487,1
15488,0
15489,0
15490,1
15491,1
15492,0
15493,1
15494,1
15495,1
15496,0
15497,0
15498,0
15499,1
15500,1
15501,1
15502,0
15503,1
15504,0
15505,0
15506,0
15507,0
15508,0
15509,0
15510,1
15511,0
15512,0
15513,1
15514,0
15515,0
15516,0
15517,1
15518,1
15519,0
15520,0
15521,1
15522,1
15523,1
15524,0
15525,1
15526,0
15527,0
15528,1
15529,1
15530,0
15531,1
15532,0
15533,1
15534,1
15535,1
15536,0
15537,0
15538,0
15539,1
15540,1
15541,0
15542,1
15543,1
15544,0
15545,0
15546,0
15547,0
15548,1
15549,0
15550,1
15551,0
15552,0
15553,1
15554,1
15555,1
15556,0
15557,1
15558,1
15559,1
15560,1
15561,0
15562,0
15563,1
15564,0
15565,0
15566,1
15567,1
15568,0
15569,1
15570,1
15571,0
15572,1
15573,0
15574,0
15575,1
15576,0
15577,0
15578,0
15579,0
15580,1
15581,1
15582,1
15583,1
15584,1
15585,0
15586,0
15587,0
15588,1
15589,0
15590,0
15591,1
15592,0
15593,0
15594,1
15595,0
15596,1
15597,0
15598,0
15599,0
15600,1
15601,1
15602,0
15603,1
15604,0
15605,0
15606,1
15607,0
15608,0
15609,1
15610,1
15611,0
15612,1
15613,0
15614,1
15615,1
15616,0
15617,0
15618,0
15619,0
15620,0
15621,1
15622,0
15623,1
15624,0
15625,1
15626,1
15627,1
15628,0
15629,1
15630,1
15631,0
15632,0
15633,0
15634,0
15635,0
15636,1
15637,1
15638,1
15639,0
15640,0
15641,1
15642,1
15643,1
15644,0
15645,1
15646,1
15647,0
15648,0
15649,1
15650,1
15651,1
15652,1
15653,0
15654,1
15655,0
15656,0
15657,1
15658,1
15659,0
15660,1
15661,0
15662,0
15663,0
15664,1
15665,1
15666,1
15667,0
15668,1
15669,1
15670,0
15671,0
15672,0
15673,0
15674,1
15675,0
15676,0
15677,1
15678,1
15679,0
15680,1
15681,0
15682,0
15683,1
15684,1
15685,0
15686,0
15687,1
15688,1
15689,1
15690,0
15691,0
15692,1
15693,0
15694,0
15695,1
15696,1
15697,0
15698,0
15699,0
15700,0
15701,1
15702,0
15703,1
15704,0
15705,0
15706,1
15707,0
15708,0
15709,0
15710,1
15711,1
15712,0
15713,1
15714,0
15715,0
15716,0
15717,0
15718,0
15719,0
15720,1
15721,0
15722,1
15723,0
15724,1
15725,0
15726,1
15727,0
15728,1
15729,1
15730,1
15731,0
15732,1
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,1
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,1
15748,1
15749,1
15750,1
15751,0
15752,1
15753,0
15754,1
15755,0
15756,1
15757,0
15758,0
15759,0
15760,1
15761,0
15762,1
15763,1
15764,0
15765,1
15766,0
15767,0
15768,1
15769,0
15770,0
15771,1
15772,0
15773,1
15774,0
15775,0
15776,1
15777,1
15778,0
15779,0
15780,0
15781,0
15782,0
15783,1
15784,0
15785,0
15786,1
15787,0
15788,0
15789,0
15790,1
15791,0
15792,0
15793,0
15794,0
15795,0
15796,1
15797,0
15798,1
15799,1
15800,1
15801,1
15802,0
15803,1
15804,0
15805,1
15806,1
15807,0
15808,0
15809,0
15810,0
15811,0
15812,1
15813,1
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,0
15826,0
15827,1
15828,0
15829,0
15830,0
15831,0
15832,1
15833,0
15834,1
15835,0
15836,0
15837,0
15838,1
15839,1
15840,1
15841,0
15842,1
15843,0
15844,0
15845,0
15846,0
15847,1
15848,1
15849,0
15850,1
15851,1
15852,1
15853,1
15854,1
15855,0
15856,1
15857,0
15858,0
15859,1
15860,0
15861,0
15862,0
15863,1
15864,1
15865,0
15866,1
15867,0
15868,0
15869,0
15870,0
15871,1
15872,1
15873,0
15874,0
15875,1
15876,0
15877,0
15878,0
15879,1
15880,1
15881,1
15882,1
15883,1
15884,1
15885,0
15886,0
15887,0
15888,1
15889,0
15890,0
15891,1
15892,1
15893,0
15894,1
15895,0
15896,1
15897,1
15898,0
15899,0
15900,0
15901,0
15902,0
15903,1
15904,0
15905,0
15906,0
15907,0
15908,1
15909,1
15910,0
15911,0
15912,1
15913,0
15914,1
15915,0
15916,1
15917,0
15918,0
15919,0
15920,1
15921,1
15922,1
15923,0
15924,0
15925,1
15926,0
15927,0
15928,0
15929,1
15930,1
15931,1
15932,0
15933,0
15934,0
15935,0
15936,0
15937,0
15938,1
15939,0
15940,1
15941,1
15942,0
15943,0
15944,0
15945,0
15946,1
15947,1
15948,0
15949,1
15950,1
15951,1
15952,0
15953,0
15954,0
15955,1
15956,0
15957,1
15958,1
15959,1
15960,1
15961,1
15962,0
15963,0
15964,1
15965,0
15966,0
15967,1
15968,1
15969,0
15970,0
15971,1
15972,0
15973,1
15974,0
15975,0
15976,0
15977,0
15978,1
15979,0
15980,0
15981,0
15982,1
15983,1
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,1
15991,0
15992,0
15993,1
15994,1
15995,0
15996,0
15997,1
15998,0
15999,1
16000,0
16001,0
16002,0
16003,0
16004,0
16005,0
16006,1
16007,1
16008,1
16009,0
16010,0
16011,1
16012,0
16013,0
16014,0
16015,0
16016,1
16017,0
16018,0
16019,1
16020,0
16021,1
16022,1
16023,1
16024,0
16025,0
16026,1
16027,1
16028,1
16029,1
16030,0
16031,1
16032,1
16033,0
16034,1
16035,1
16036,0
16037,0
16038,1
16039,1
16040,0
16041,1
16042,1
16043,1
16044,1
16045,1
16046,1
16047,0
16048,0
16049,0
16050,0
16051,1
16052,0
16053,0
16054,1
16055,0
16056,0
16057,0
16058,1
16059,1
16060,0
16061,0
16062,1
16063,0
16064,0
16065,1
16066,0
16067,1
16068,1
16069,1
16070,0
16071,1
16072,0
16073,1
16074,1
16075,1
16076,0
16077,1
16078,1
16079,1
16080,0
16081,1
16082,0
16083,1
16084,1
16085,0
16086,1
16087,0
16088,1
16089,0
16090,1
16091,0
16092,1
16093,0
16094,0
16095,0
16096,0
16097,1
16098,1
16099,0
16100,0
16101,0
16102,1
16103,0
16104,0
16105,1
16106,0
16107,1
16108,1
16109,0
16110,1
16111,1
16112,0
16113,0
16114,0
16115,1
16116,1
16117,1
16118,0
16119,1
16120,1
16121,0
16122,1
16123,1
16124,0
16125,1
16126,1
16127,1
16128,0
16129,1
16130,0
16131,1
16132,1
16133,1
16134,1
16135,0
16136,1
16137,0
16138,1
16139,1
16140,0
16141,0
16142,1
16143,1
16144,1
16145,0
16146,1
16147,0
16148,0
16149,0
16150,1
16151,0
16152,0
16153,1
16154,0
16155,1
16156,1
16157,1
16158,1
16159,0
16160,1
16161,0
16162,1
16163,1
16164,1
16165,0
16166,1
16167,0
16168,0
16169,0
16170,0
16171,1
16172,0
16173,1
16174,1
16175,1
16176,0
16177,1
16178,0
16179,1
16180,0
16181,0
16182,1
16183,1
16184,0
16185,0
16186,1
16187,0
16188,1
16189,1
16190,0
16191,1
16192,0
16193,1
16194,1
16195,0
16196,1
16197,0
16198,1
16199,1
16200,1
16201,0
16202,0
16203,0
16204,0
16205,0
16206,1
16207,0
16208,0
16209,0
16210,0
16211,1
16212,0
16213,1
16214,0
16215,0
16216,0
16217,1
16218,0
16219,0
16220,1
16221,1
16222,1
16223,1
16224,0
16225,1
16226,1
16227,0
16228,1
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,1
16236,1
16237,0
16238,1
16239,0
16240,1
16241,0
16242,0
16243,1
16244,1
16245,1
16246,1
16247,1
16248,1
16249,1
16250,0
16251,1
16252,1
16253,1
16254,0
16255,0
16256,0
16257,1
16258,1
16259,0
16260,1
16261,1
16262,0
16263,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,1
16272,1
16273,1
16274,0
16275,0
16276,1
16277,0
16278,1
16279,0
16280,0
16281,0
16282,1
16283,1
16284,1
16285,1
16286,1
16287,0
16288,1
16289,1
16290,0
16291,1
16292,0
16293,0
16294,0
16295,0
16296,0
16297,0
16298,0
16299,0
16300,0
16301,0
16302,0
16303,1
16304,1
16305,0
16306,0
16307,1
16308,0
16309,1
16310,0
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,0
16321,1
16322,1
16323,1
16324,1
16325,1
16326,0
16327,1
16328,1
16329,1
16330,0
16331,0
16332,0
16333,0
16334,0
16335,0
16336,0
16337,1
16338,0
16339,1
16340,0
16341,0
16342,1
16343,1
16344,1
16345,1
16346,0
16347,1
16348,1
16349,0
16350,0
16351,0
16352,1
16353,1
16354,0
16355,0
16356,0
16357,1
16358,0
16359,0
16360,0
16361,0
16362,1
16363,1
16364,0
16365,1
16366,0
16367,0
16368,1
16369,1
16370,0
16371,0
16372,1
16373,0
16374,0
16375,1
16376,1
16377,0
16378,0
16379,0
16380,1
16381,0
16382,0
16383,1
16384,0
16385,1
16386,1
16387,1
16388,0
16389,1
16390,1
16391,1
16392,1
16393,1
16394,1
16395,1
16396,1
16397,0
16398,1
16399,0
16400,1
16401,1
16402,0
16403,0
16404,0
16405,1
16406,0
16407,0
16408,0
16409,0
16410,0
16411,0
16412,0
16413,1
16414,0
16415,1
16416,1
16417,0
16418,0
16419,0
16420,0
16421,1
16422,1
16423,0
16424,0
16425,0
16426,0
16427,1
16428,0
16429,1
16430,0
16431,1
16432,1
16433,0
16434,0
16435,0
16436,1
16437,0
16438,1
16439,1
16440,0
16441,1
16442,1
16443,0
16444,1
16445,0
16446,0
16447,1
16448,1
16449,0
16450,1
16451,0
16452,0
16453,0
16454,0
16455,1
16456,0
16457,0
16458,0
16459,1
16460,0
16461,1
16462,1
16463,1
16464,0
16465,0
16466,1
16467,0
16468,1
16469,0
16470,1
16471,1
16472,1
16473,1
16474,0
16475,0
16476,0
16477,0
16478,1
16479,0
16480,0
16481,1
16482,1
16483,0
16484,1
16485,0
16486,1
16487,0
16488,1
16489,1
16490,0
16491,0
16492,1
16493,1
16494,1
16495,1
16496,1
16497,0
16498,0
16499,0
16500,0
16501,0
16502,1
16503,0
16504,1
16505,0
16506,1
16507,0
16508,1
16509,0
16510,1
16511,0
16512,1
16513,0
16514,0
16515,0
16516,0
16517,1
16518,1
16519,1
16520,0
16521,0
16522,0
16523,0
16524,1
16525,1
16526,0
16527,1
16528,0
16529,1
16530,0
16531,1
16532,0
16533,0
16534,1
16535,0
16536,1
16537,1
16538,0
16539,0
16540,1
16541,0
16542,0
16543,1
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,0
16553,0
16554,0
16555,0
16556,0
16557,0
16558,0
16559,0
16560,0
16561,1
16562,1
16563,1
16564,0
16565,1
16566,1
16567,1
16568,1
16569,0
16570,0
16571,0
16572,0
16573,1
16574,1
16575,0
16576,1
16577,0
16578,0
16579,0
16580,1
16581,1
16582,1
16583,1
16584,1
16585,1
16586,0
16587,0
16588,1
16589,0
16590,1
16591,0
16592,1
16593,1
16594,1
16595,0
16596,0
16597,1
16598,1
16599,1
16600,1
16601,0
16602,0
16603,1
16604,1
16605,0
16606,0
16607,1
16608,1
16609,1
16610,0
16611,0
16612,1
16613,0
16614,0
16615,1
16616,1
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16623,0
16624,1
16625,1
16626,0
16627,1
16628,0
16629,1
16630,0
16631,1
16632,0
16633,1
16634,1
16635,0
16636,1
16637,1
16638,0
16639,1
16640,1
16641,0
16642,0
16643,0
16644,0
16645,1
16646,1
16647,1
16648,0
16649,1
16650,0
16651,0
16652,0
16653,0
16654,1
16655,1
16656,0
16657,0
16658,0
16659,1
16660,0
16661,1
16662,0
16663,1
16664,0
16665,0
16666,0
16667,0
16668,0
16669,1
16670,0
16671,1
16672,0
16673,0
16674,0
16675,1
16676,0
16677,0
16678,0
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,0
16690,1
16691,0
16692,0
16693,1
16694,0
16695,1
16696,0
16697,1
16698,0
16699,0
16700,1
16701,0
16702,1
16703,0
16704,1
16705,0
16706,0
16707,0
16708,0
16709,0
16710,1
16711,1
16712,0
16713,1
16714,0
16715,1
16716,0
16717,0
16718,1
16719,1
16720,0
16721,1
16722,0
16723,1
16724,1
16725,0
16726,1
16727,1
16728,0
16729,1
16730,0
16731,0
16732,1
16733,0
16734,0
16735,1
16736,1
16737,0
16738,1
16739,0
16740,1
16741,0
16742,0
16743,0
16744,1
16745,1
16746,1
16747,1
16748,0
16749,0
16750,0
16751,1
16752,1
16753,0
16754,1
16755,1
16756,1
16757,0
16758,1
16759,1
16760,0
16761,1
16762,0
16763,1
16764,1
16765,0
16766,1
16767,1
16768,0
16769,0
16770,0
16771,0
16772,1
16773,1
16774,1
16775,0
16776,0
16777,0
16778,1
16779,1
16780,0
16781,1
16782,1
16783,0
16784,0
16785,1
16786,0
16787,1
16788,1
16789,1
16790,1
16791,1
16792,0
16793,0
16794,1
16795,0
16796,0
16797,0
16798,0
16799,0
16800,1
16801,1
16802,1
16803,1
16804,1
16805,0
16806,1
16807,0
16808,1
16809,0
16810,1
16811,1
16812,0
16813,0
16814,0
16815,1
16816,1
16817,0
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,0
16826,0
16827,1
16828,0
16829,1
16830,0
16831,1
16832,0
16833,1
16834,0
16835,1
16836,0
16837,0
16838,1
16839,0
16840,1
16841,1
16842,0
16843,1
16844,0
16845,0
16846,0
16847,1
16848,1
16849,1
16850,1
16851,1
16852,1
16853,1
16854,1
16855,0
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,1
16863,1
16864,1
16865,1
16866,0
16867,1
16868,0
16869,0
16870,0
16871,1
16872,0
16873,0
16874,1
16875,1
16876,0
16877,1
16878,0
16879,1
16880,0
16881,0
16882,1
16883,1
16884,0
16885,1
16886,1
16887,0
16888,0
16889,1
16890,1
16891,0
16892,0
16893,1
16894,0
16895,1
16896,1
16897,0
16898,0
16899,1
16900,1
16901,1
16902,1
16903,0
16904,0
16905,1
16906,1
16907,1
16908,0
16909,1
16910,0
16911,1
16912,1
16913,0
16914,1
16915,1
16916,0
16917,1
16918,1
16919,1
16920,0
16921,1
16922,1
16923,0
16924,1
16925,0
16926,1
16927,1
16928,1
16929,1
16930,0
16931,0
16932,1
16933,1
16934,0
16935,1
16936,1
16937,0
16938,0
16939,1
16940,1
16941,1
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,0
16950,0
16951,0
16952,1
16953,1
16954,0
16955,0
16956,1
16957,0
16958,0
16959,0
16960,0
16961,1
16962,1
16963,0
16964,0
16965,0
16966,0
16967,1
16968,0
16969,1
16970,1
16971,1
16972,0
16973,0
16974,0
16975,0
16976,0
16977,1
16978,0
16979,0
16980,0
16981,1
16982,0
16983,0
16984,1
16985,1
16986,1
16987,0
16988,0
16989,1
16990,0
16991,1
16992,0
16993,1
16994,1
16995,1
16996,1
16997,0
16998,1
16999,0
17000,0
17001,1
17002,1
17003,1
17004,0
17005,0
17006,0
17007,0
17008,1
17009,1
17010,0
17011,1
17012,0
17013,1
17014,1
17015,0
17016,1
17017,0
17018,1
17019,1
17020,1
17021,1
17022,1
17023,0
17024,1
17025,1
17026,1
17027,1
17028,0
17029,1
17030,0
17031,0
17032,0
17033,1
17034,1
17035,1
17036,0
17037,0
17038,0
17039,1
17040,1
17041,1
17042,0
17043,1
17044,1
17045,1
17046,0
17047,0
17048,0
17049,0
17050,1
17051,1
17052,1
17053,0
17054,0
17055,1
17056,1
17057,1
17058,1
17059,1
17060,1
17061,0
17062,0
17063,1
17064,0
17065,0
17066,1
17067,1
17068,0
17069,0
17070,0
17071,0
17072,1
17073,0
17074,0
17075,0
17076,0
17077,1
17078,1
17079,0
17080,0
17081,1
17082,0
17083,0
17084,0
17085,0
17086,1
17087,1
17088,1
17089,1
17090,1
17091,1
17092,0
17093,1
17094,0
17095,1
17096,0
17097,0
17098,0
17099,1
17100,1
17101,0
17102,1
17103,1
17104,1
17105,0
17106,1
17107,1
17108,0
17109,0
17110,0
17111,1
17112,1
17113,1
17114,0
17115,1
17116,1
17117,1
17118,0
17119,1
17120,0
17121,1
17122,0
17123,1
17124,1
17125,0
17126,0
17127,1
17128,1
17129,0
17130,0
17131,1
17132,1
17133,1
17134,1
17135,0
17136,1
17137,0
17138,1
17139,1
17140,0
17141,1
17142,1
17143,1
17144,1
17145,1
17146,1
17147,0
17148,0
17149,1
17150,1
17151,1
17152,1
17153,1
17154,1
17155,1
17156,0
17157,0
17158,1
17159,0
17160,0
17161,1
17162,0
17163,0
17164,0
17165,0
17166,1
17167,1
17168,0
17169,0
17170,1
17171,0
17172,0
17173,1
17174,1
17175,0
17176,1
17177,1
17178,1
17179,0
17180,1
17181,1
17182,1
17183,0
17184,0
17185,1
17186,0
17187,1
17188,1
17189,0
17190,1
17191,1
17192,0
17193,1
17194,0
17195,1
17196,0
17197,0
17198,1
17199,1
17200,0
17201,1
17202,1
17203,0
17204,1
17205,1
17206,1
17207,1
17208,0
17209,1
17210,0
17211,0
17212,0
17213,1
17214,1
17215,1
17216,0
17217,1
17218,1
17219,0
17220,0
17221,0
17222,1
17223,0
17224,1
17225,1
17226,0
17227,1
17228,1
17229,0
17230,0
17231,1
17232,1
17233,0
17234,0
17235,0
17236,1
17237,1
17238,0
17239,1
17240,1
17241,1
17242,0
17243,1
17244,0
17245,1
17246,0
17247,0
17248,1
17249,0
17250,0
17251,1
17252,0
17253,0
17254,1
17255,0
17256,0
17257,0
17258,0
17259,1
17260,1
17261,0
17262,1
17263,1
17264,1
17265,0
17266,1
17267,1
17268,0
17269,0
17270,1
17271,0
17272,1
17273,1
17274,0
17275,1
17276,0
17277,0
17278,0
17279,1
17280,0
17281,1
17282,1
17283,1
17284,1
17285,1
17286,0
17287,1
17288,0
17289,0
17290,0
17291,0
17292,1
17293,0
17294,1
17295,1
17296,0
17297,1
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,1
17305,0
17306,1
17307,0
17308,0
17309,0
17310,0
17311,0
17312,0
17313,1
17314,0
17315,0
17316,1
17317,0
17318,0
17319,0
17320,0
17321,1
17322,0
17323,0
17324,1
17325,0
17326,0
17327,0
17328,1
17329,1
17330,0
17331,0
17332,1
17333,1
17334,0
17335,0
17336,1
17337,1
17338,0
17339,1
17340,1
17341,1
17342,0
17343,1
17344,1
17345,1
17346,0
17347,0
17348,0
17349,1
17350,1
17351,0
17352,0
17353,1
17354,1
17355,1
17356,0
17357,0
17358,0
17359,1
17360,1
17361,0
17362,0
17363,1
17364,1
17365,0
17366,1
17367,1
17368,0
17369,0
17370,1
17371,0
17372,1
17373,0
17374,0
17375,0
17376,1
17377,1
17378,0
17379,0
17380,0
17381,1
17382,0
17383,1
17384,1
17385,0
17386,0
17387,0
17388,1
17389,1
17390,1
17391,0
17392,1
17393,0
17394,0
17395,1
17396,0
17397,1
17398,0
17399,1
17400,1
17401,1
17402,1
17403,0
17404,0
17405,1
17406,1
17407,1
17408,0
17409,0
17410,0
17411,0
17412,0
17413,0
17414,0
17415,1
17416,1
17417,0
17418,0
17419,1
17420,0
17421,1
17422,1
17423,1
17424,0
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,1
17432,0
17433,1
17434,1
17435,0
17436,0
17437,1
17438,0
17439,1
17440,1
17441,1
17442,0
17443,0
17444,1
17445,1
17446,1
17447,0
17448,0
17449,1
17450,0
17451,0
17452,1
17453,1
17454,1
17455,0
17456,0
17457,1
17458,0
17459,0
17460,1
17461,1
17462,0
17463,1
17464,0
17465,1
17466,0
17467,1
17468,0
17469,0
17470,0
17471,1
17472,1
17473,1
17474,1
17475,0
17476,1
17477,1
17478,0
17479,0
17480,1
17481,1
17482,0
17483,1
17484,0
17485,0
17486,1
17487,0
17488,1
17489,0
17490,0
17491,1
17492,0
17493,1
17494,0
17495,1
17496,1
17497,0
17498,0
17499,0
17500,1
17501,0
17502,1
17503,0
17504,1
17505,1
17506,0
17507,0
17508,1
17509,0
17510,1
17511,0
17512,0
17513,0
17514,1
17515,0
17516,0
17517,1
17518,1
17519,0
17520,1
17521,0
17522,1
17523,1
17524,0
17525,0
17526,0
17527,0
17528,0
17529,0
17530,1
17531,1
17532,0
17533,0
17534,0
17535,1
17536,1
17537,1
17538,0
17539,1
17540,0
17541,1
17542,1
17543,1
17544,0
17545,1
17546,1
17547,0
17548,1
17549,0
17550,0
17551,0
17552,1
17553,0
17554,1
17555,0
17556,0
17557,1
17558,1
17559,0
17560,0
17561,1
17562,0
17563,1
17564,0
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,1
17574,1
17575,1
17576,0
17577,1
17578,0
17579,0
17580,1
17581,0
17582,0
17583,1
17584,0
17585,1
17586,1
17587,0
17588,0
17589,1
17590,1
17591,0
17592,1
17593,1
17594,1
17595,1
17596,0
17597,1
17598,0
17599,1
17600,1
17601,1
17602,0
17603,0
17604,0
17605,1
17606,0
17607,0
17608,0
17609,1
17610,0
17611,1
17612,1
17613,0
17614,1
17615,1
17616,0
17617,1
17618,0
17619,0
17620,1
17621,0
17622,1
17623,1
17624,1
17625,1
17626,1
17627,0
17628,1
17629,1
17630,1
17631,1
17632,1
17633,0
17634,1
17635,0
17636,0
17637,1
17638,0
17639,1
17640,0
17641,0
17642,0
17643,0
17644,0
17645,0
17646,1
17647,1
